id	annotator	position	question	table_file	answer_coordinates	answer_text
ns-1413	1	2	of those, which is an actual model?	table_csv/204_309.csv	['(6, 0)']	['Mark 3']
ns-1413	2	0	what models are there	table_csv/204_309.csv	['(0, 0)', '(0, 2)', '(1, 0)', '(1, 2)', '(2, 0)', '(2, 2)', '(3, 0)', '(3, 2)', '(4, 0)', '(4, 2)', '(5, 0)', '(5, 2)', '(6, 0)', '(6, 2)', '(7, 0)', '(7, 2)', '(8, 0)', '(8, 2)', '(9, 0)', '(9, 2)', '(10, 0)', '(10, 2)', '(11, 0)', '(11, 2)']	['Betsie/Dottie', 'Used for calculating odds for bookmakers', 'SADIE', 'Sterling And Decimal Invoicing Electronically', 'SUSIE', 'Stock Updating and Sales Invoicing Electronically', 'Mark 1', 'Sales Order processing', 'Operating system known as LOS developed by Joe Templeman in Leicester office of Systemation. Programming was done in octal notation machine code in longhand using coding sheets. The 17 bit word allowed the limited storage of 3 bytes per word using Metacode', '', 'Mark 2', 'Sales Order Processing', 'Mark 3', '', 'Mark 4', 'SOP, Livestock Markets, Paper merchants, Plumbers merchants.', 'Mark 5', 'SOP, Livestock Markets, Paper merchants, Plumbers merchants.', 'Distributor', 'SOP, Livestock Markets, Paper merchants, Plumbers merchants.', '', 'SOP, Livestock Markets, Paper merchants, Plumbers merchants.', 'Distributor EP', 'SOP, Livestock Markets']
ns-1413	2	1	what models have nothing listed for usage?	table_csv/204_309.csv	['(6, 0)']	['Mark 3']
ns-836	0	0	who are all the home teams?	table_csv/203_620.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)', '(23, 1)']	['Blackpool', 'Chesterfield', 'Southend United', 'Canvey Island', 'Macclesfield Town', 'Swindon Town', 'Tranmere Rovers', 'Wycombe Wanderers', 'Brighton & Hove Albion', 'Plymouth Argyle', 'Bristol Rovers', 'Hull City', 'Altrincham', 'Exeter City', 'Dagenham & Redbridge', 'Scunthorpe United', 'Mansfield Town', 'Cardiff City', 'Halifax Town', 'Stoke City', 'York City', 'Peterborough United', 'Leyton Orient', 'Hinckley United']
ns-836	0	1	what are all the scores?	table_csv/203_620.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)', '(19, 2)', '(20, 2)', '(21, 2)', '(22, 2)', '(23, 2)']	['2-0', '1-1', '2 - 0', '1-0', '4-1', '3-2', '6-1', '3-0', '2-1', '1-1', '3 - 2', '2-3', '1-2', '0-0', '3 - 0', '3-2', '4-0', '3-0', '1-1', '3 - 0', '2-0', '1-0', '2-1', '0-2']
ns-836	0	2	and which team won with 6 points?	table_csv/203_620.csv	['(6, 1)']	['Tranmere Rovers']
ns-836	1	0	what were the scores of the 2001-02 fa cup?	table_csv/203_620.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)', '(19, 2)', '(20, 2)', '(21, 2)', '(22, 2)', '(23, 2)']	['2-0', '1-1', '2 - 0', '1-0', '4-1', '3-2', '6-1', '3-0', '2-1', '1-1', '3 - 2', '2-3', '1-2', '0-0', '3 - 0', '3-2', '4-0', '3-0', '1-1', '3 - 0', '2-0', '1-0', '2-1', '0-2']
ns-836	1	1	which was the highest winning score?	table_csv/203_620.csv	['(6, 2)']	['6-1']
ns-836	1	2	who was the winning team with this score?	table_csv/203_620.csv	['(6, 1)']	['Tranmere Rovers']
ns-836	2	0	what was the highest scoring game?	table_csv/203_620.csv	['(6, 1)', '(6, 3)']	['Tranmere Rovers', 'Carlisle United']
ns-836	2	1	which team won?	table_csv/203_620.csv	['(6, 1)']	['Tranmere Rovers']
nt-983	0	0	what were all of the top speed records for the various vehicles?	table_csv/203_688.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)']	['4,510', '2,194', '541', '528.33', '249.1', '190.6', '19.8']
nt-983	0	1	what was the highest of the top speeds?	table_csv/203_688.csv	['(0, 2)']	['4,510']
nt-983	1	0	what were the listed speeds in mph?	table_csv/203_688.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)']	['4,510', '2,194', '541', '528.33', '249.1', '190.6', '19.8']
nt-983	1	1	of those which is the highest value?	table_csv/203_688.csv	['(0, 2)']	['4,510']
nt-983	2	0	what where the speed in miles per hour amounts of the vehicle speed records?	table_csv/203_688.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)']	['4,510', '2,194', '541', '528.33', '249.1', '190.6', '19.8']
nt-983	2	1	which of these is the highest amount?	table_csv/203_688.csv	['(0, 2)']	['4,510']
nt-980	0	0	what are all of the movies madhuurima has acted in?	table_csv/204_57.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)']	['Toss: A Flip of Destiny', 'Aa Okkadu', 'Mouna Ragam', 'Saradaga Kasepu', 'Orange', 'Kamaal Dhamaal Malamaal', 'Mahankali', 'Shadow', 'Eepeeko', 'Black Coffee', 'Koothara', 'Kotha Janta', 'Serndhu Polama']
nt-980	0	1	and which of those was released in 2012?	table_csv/204_57.csv	['(5, 1)']	['Kamaal Dhamaal Malamaal']
nt-980	1	0	what movies was madhurima in?	table_csv/204_57.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)']	['Toss: A Flip of Destiny', 'Aa Okkadu', 'Mouna Ragam', 'Saradaga Kasepu', 'Orange', 'Kamaal Dhamaal Malamaal', 'Mahankali', 'Shadow', 'Eepeeko', 'Black Coffee', 'Koothara', 'Kotha Janta', 'Serndhu Polama']
nt-980	1	1	what is the only one of these movies from the year 2012?	table_csv/204_57.csv	['(5, 1)']	['Kamaal Dhamaal Malamaal']
nt-980	2	0	what were the years madhurima played in movies?	table_csv/204_57.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)']	['2009', '2009', '2010', '2010', '2010', '2012', '2013', '2013', '2013', '2013', '2014', '2014', '2013']
nt-980	2	1	what was the movie he played in for 2012?	table_csv/204_57.csv	['(5, 1)']	['Kamaal Dhamaal Malamaal']
nt-10889	0	0	who are all of the bulldogs coaches?	table_csv/204_469.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)', '(17, 0)']	"['O. B. Rip Sanderson', 'Ed Sabre', 'Mack Erwin', 'Chal Port', 'Fred Jordan', 'John D. McMillan', 'Jim Newsome', ""Bunzy O'Neal"", 'George C. Rogers', 'Fred Montsdeoca', 'George A. Schmick', 'Thomas S. McMillan', 'Harold Manley', 'Barney Legge', 'H. L. Matty Matthews', 'Dusty Rhodes', ""Shorty O'Brien"", 'Bull Dog Drummond']"
nt-10889	0	1	how many ties did each receive?	table_csv/204_469.csv	['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)', '(7, 5)', '(8, 5)', '(9, 5)', '(10, 5)', '(11, 5)', '(12, 5)', '(13, 5)', '(14, 5)', '(15, 5)', '(16, 5)', '(17, 5)']	['0', '0', '1', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0']
nt-10889	0	2	and which coach had two ties?	table_csv/204_469.csv	['(3, 0)']	['Chal Port']
nt-10889	1	0	mack erwin was coach for which year range?	table_csv/204_469.csv	['(2, 1)']	['1957-60']
nt-10889	1	1	who was the coach in 1948?	table_csv/204_469.csv	['(7, 0)']	"[""Bunzy O'Neal""]"
nt-10889	1	2	what coach has 2 ties?	table_csv/204_469.csv	['(3, 0)']	['Chal Port']
nt-10889	2	0	what are the numbers of ties of each coach recorded here?	table_csv/204_469.csv	['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)', '(7, 5)', '(8, 5)', '(9, 5)', '(10, 5)', '(11, 5)', '(12, 5)', '(13, 5)', '(14, 5)', '(15, 5)', '(16, 5)', '(17, 5)']	['0', '0', '1', '2', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0']
nt-10889	2	1	who is the one coach with 2 ties recorded?	table_csv/204_469.csv	['(3, 0)']	['Chal Port']
nt-6121	0	0	what team did billy dodds score in september 1999?	table_csv/203_655.csv	['(3, 3)']	['Bosnia and Herzegovina']
nt-6121	0	1	what team did he score 1-1?	table_csv/203_655.csv	['(0, 3)']	['Estonia']
nt-6121	0	2	what team did he score 3-0?	table_csv/203_655.csv	['(6, 3)']	['San Marino']
nt-6121	1	0	who were each of billy dodds's opposing teams?	table_csv/203_655.csv	['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)']	['Estonia', 'Estonia', 'Faroe Islands', 'Bosnia and Herzegovina', 'Belgium', 'Belgium', 'San Marino']
nt-6121	1	1	when did he play?	table_csv/203_655.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)']	['10 October 1998', '10 October 1998', '14 October 1998', '4 September 1999', '24 March 2001', '24 March 2001', '28 March 2001']
nt-6121	1	2	and what were the scores?	table_csv/203_655.csv	['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)']	['1-1', '3-2', '2-0', '2-1', '1-0', '2-0', '3-0']
nt-6121	1	3	in 2001, he played against belgium and which other opponent?	table_csv/203_655.csv	['(6, 3)']	['San Marino']
nt-6121	2	0	what teams did billy dodds play?	table_csv/203_655.csv	['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)']	['Estonia', 'Estonia', 'Faroe Islands', 'Bosnia and Herzegovina', 'Belgium', 'Belgium', 'San Marino']
nt-6121	2	1	which of these were played against in 2001	table_csv/203_655.csv	['(4, 3)', '(5, 3)', '(6, 3)']	['Belgium', 'Belgium', 'San Marino']
nt-6121	2	2	against which of these did he score?	table_csv/203_655.csv	['(4, 3)', '(5, 3)', '(6, 3)']	['Belgium', 'Belgium', 'San Marino']
nt-6121	2	3	which of these are not belgium?	table_csv/203_655.csv	['(6, 3)']	['San Marino']
nt-3414	0	0	what are the names of each album by rimi natsukawa?	table_csv/204_643.csv	['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)', '(7, 4)']	['Onna no Ehon', 'The Selection of Cornerstones 1995-2004', 'Ningen Manyoka: Yu Aku Kashishu', 'Love Anthem', 'Amore (Japanese Edition)', 'Music Tree', 'Many Happy Returns', 'Katsuhisa Hattori']
nt-3414	0	1	and when were the albums released?	table_csv/204_643.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)']	['2004', '2005', '2005', '2005', '2006', '2008', '2009', '2009']
nt-3414	0	2	was onna no ehon or music tree released most recently?	table_csv/204_643.csv	['(5, 4)']	['Music Tree']
nt-3414	1	0	what year was onna no ehon released?	table_csv/204_643.csv	['(0, 0)']	['2004']
nt-3414	1	1	what year was music tree released?	table_csv/204_643.csv	['(5, 0)']	['2008']
nt-3414	1	2	which of the two was not released in 2004?	table_csv/204_643.csv	['(5, 4)']	['Music Tree']
nt-3414	2	0	when was onna no ehon released?	table_csv/204_643.csv	['(0, 0)']	['2004']
nt-3414	2	1	when was the selection of cornerstones 1995-2004 released?	table_csv/204_643.csv	['(1, 0)']	['2005']
nt-3414	2	2	what was released in 2008?	table_csv/204_643.csv	['(5, 4)']	['Music Tree']
nt-6124	0	0	what types of chokes were there?	table_csv/203_112.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)']	['Cylinder', 'Skeet 1', 'Improved  Cylinder', 'Skeet 2 (light Mod.)', 'Modified', 'Improved Modified', 'Full', 'Extra Full', 'Turkey']
nt-6124	0	1	what are their constrictions?	table_csv/203_112.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['0.000', '0.005', '0.010', '0.015', '0.020', '0.025', '0.030', '0.040', '0.045 plus']
nt-6124	0	2	what about their identification notches?	table_csv/203_112.csv	['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)', '(7, 3)', '(8, 3)']	['IIIII notches', '', 'IIII notches', '', 'III notches', 'II notches', 'I notch', 'I notch', 'I notch']
nt-6124	0	3	and which 1-notch choke has the highest constriction?	table_csv/203_112.csv	['(8, 0)']	['Turkey']
nt-6124	1	0	which chokes are identified as i notch?	table_csv/203_112.csv	['(6, 0)', '(7, 0)', '(8, 0)']	['Full', 'Extra Full', 'Turkey']
nt-6124	1	1	which of them do not have a star rating?	table_csv/203_112.csv	['(7, 0)', '(8, 0)']	['Extra Full', 'Turkey']
nt-6124	1	2	of the remaining chokes what is the one with the highest percentage of lead shot in a 30-inch circle at 40 yards?	table_csv/203_112.csv	['(8, 0)']	['Turkey']
nt-6124	2	0	which of the barrels have one identification notch?	table_csv/203_112.csv	['(6, 0)', '(7, 0)', '(8, 0)']	['Full', 'Extra Full', 'Turkey']
nt-6124	2	1	which one of these barrels has a constriction value of 0.045?	table_csv/203_112.csv	['(8, 0)']	['Turkey']
nt-11594	0	0	what are all of the names?	table_csv/203_219.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['Oliveira Walewska', 'Carolina Albuquerque', 'Marianne Steinbrecher', 'Paula Pequeno', 'Thaisa Menezes', 'Helia Souza', 'Valeska Menezes', 'Fabiana Claudino', 'Welissa Gonzaga', 'Jacqueline Carvalho', 'Sheilla Castro', 'Fabiana de Oliveira']
nt-11594	0	1	what are their weights?	table_csv/203_219.csv	['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)', '(7, 4)', '(8, 4)', '(9, 4)', '(10, 4)', '(11, 4)']	['73 kg (161 lb)', '76 kg (168 lb)', '70 kg (150 lb)', '74 kg (163 lb)', '79 kg (174 lb)', '63 kg (139 lb)', '62 kg (137 lb)', '76 kg (168 lb)', '76 kg (168 lb)', '70 kg (150 lb)', '64 kg (141 lb)', '59 kg (130 lb)']
nt-11594	0	2	how much did helia souza, fabiana de oliveira, and sheilla castro weigh?	table_csv/203_219.csv	['(5, 1)', '(10, 1)', '(11, 1)']	['Helia Souza', 'Sheilla Castro', 'Fabiana de Oliveira']
nt-11594	0	3	and who weighed more?	table_csv/203_219.csv	['(10, 1)']	['Sheilla Castro']
nt-11594	1	0	how much does fabiana de oliveira weigh?	table_csv/203_219.csv	['(7, 4)']	['76 kg (168 lb)']
nt-11594	1	1	how much does helia souza weigh?	table_csv/203_219.csv	['(5, 4)']	['63 kg (139 lb)']
nt-11594	1	2	how much does sheilla castro weigh?	table_csv/203_219.csv	['(10, 4)']	['64 kg (141 lb)']
nt-11594	1	3	whose weight did the original question asker incorrectly believe to be the heaviest (they are the second heaviest)?	table_csv/203_219.csv	['(10, 1)']	['Sheilla Castro']
nt-11594	2	0	what are the names of all the contestants?	table_csv/203_219.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)']	['Oliveira Walewska', 'Carolina Albuquerque', 'Marianne Steinbrecher', 'Paula Pequeno', 'Thaisa Menezes', 'Helia Souza', 'Valeska Menezes', 'Fabiana Claudino', 'Welissa Gonzaga', 'Jacqueline Carvalho', 'Sheilla Castro', 'Fabiana de Oliveira']
nt-11594	2	1	what are the weight ranges of the contestants?	table_csv/203_219.csv	['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)', '(7, 4)', '(8, 4)', '(9, 4)', '(10, 4)', '(11, 4)']	['73 kg (161 lb)', '76 kg (168 lb)', '70 kg (150 lb)', '74 kg (163 lb)', '79 kg (174 lb)', '63 kg (139 lb)', '62 kg (137 lb)', '76 kg (168 lb)', '76 kg (168 lb)', '70 kg (150 lb)', '64 kg (141 lb)', '59 kg (130 lb)']
nt-11594	2	2	which player is heaviest. sheilla castro, fabiana de oliveira, or helia souza?	table_csv/203_219.csv	['(10, 1)']	['Sheilla Castro']
nt-1496	0	0	what song is over 5 minutes long?	table_csv/203_267.csv	['(6, 1)']	['Yarum Ariya']
nt-1496	0	1	who sings yarum ariya?	table_csv/203_267.csv	['(6, 2)']	['Pavithra']
nt-1496	1	0	which singers were featured on the kadhal samrajyam soundtrack?	table_csv/203_267.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)']	['Shankar Mahadevan', 'Balram, Gopika Poornima', 'S. P. Balasubramaniam, Sujatha', 'Karthik', 'Chitra Sivaraman', 'SPB Charan, Venkat Prabhu, Yugendran', 'Pavithra', 'Instrumental']
nt-1496	1	1	and which of those singers had the longest song on the soundtrack?	table_csv/203_267.csv	['(6, 2)']	['Pavithra']
nt-1496	2	0	how long was the only song over 6 minutes long?	table_csv/203_267.csv	['(6, 3)']	['05:16']
nt-1496	2	1	who sang this song?	table_csv/203_267.csv	['(6, 2)']	['Pavithra']
nt-11593	0	0	on what dates was bedford the home team?	table_csv/203_331.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(4, 0)', '(5, 0)']	['16 October 2004', '15 February 2005', '19 February 2005', '12 March 2005', '2 April 2005']
nt-11593	0	1	which of these were not played in the first week of the month?	table_csv/203_331.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(4, 0)']	['16 October 2004', '15 February 2005', '19 February 2005', '12 March 2005']
nt-11593	0	2	which of  these was not a national division one competition?	table_csv/203_331.csv	['(0, 0)']	['16 October 2004']
nt-11593	1	0	which competition dates are shown for marc comb?	table_csv/203_331.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)']	['16 October 2004', '15 February 2005', '19 February 2005', '26 February 2005', '12 March 2005', '2 April 2005', '9 April 2005']
nt-11593	1	1	what scores are shown for those dates?	table_csv/203_331.csv	['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)']	['', '13', '17', '23', '28', '21', '29']
nt-11593	1	2	which dates has no listed score?	table_csv/203_331.csv	['(0, 0)']	['16 October 2004']
nt-11593	2	0	what are the competitions that marc comb attended?	table_csv/203_331.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)']	['Powergen Cup', 'National Division One', 'National Division One', 'National Division One', 'National Division One', 'National Division One', 'National Division One']
nt-11593	2	1	which cup has no score?	table_csv/203_331.csv	['(0, 1)']	['Powergen Cup']
nt-11593	2	2	when did the powergen cup occur?	table_csv/203_331.csv	['(0, 0)']	['16 October 2004']
ns-235	0	0	what are all of the league clubs?	table_csv/203_664.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)']	['Churchill United', 'East Gippsland United1', 'Falcons 2000', 'Fortuna 60', 'Moe United', 'Monash', 'Morwell Pegasus', 'Newborough/Yallourn', 'Sale United', 'Traralgon City', 'Traralgon Olympians', 'Tyers']
ns-235	0	1	how many titles to they have?	table_csv/203_664.csv	['(0, 6)', '(1, 6)', '(2, 6)', '(3, 6)', '(4, 6)', '(5, 6)', '(6, 6)', '(7, 6)', '(8, 6)', '(9, 6)', '(10, 6)', '(11, 6)']	['4', '0', '2', '9', '7', '0', '5', '82', '1', '0', '8', '0']
ns-235	0	2	of those, which club only has 1 title?	table_csv/203_664.csv	['(8, 0)']	['Sale United']
ns-235	1	0	how many titles do the clubs having titles have?	table_csv/203_664.csv	['(0, 6)', '(2, 6)', '(3, 6)', '(4, 6)', '(6, 6)', '(7, 6)', '(8, 6)', '(10, 6)']	['4', '2', '9', '7', '5', '82', '1', '8']
ns-235	1	1	which is the club with one title?	table_csv/203_664.csv	['(8, 0)']	['Sale United']
ns-235	2	0	what is the nickname of the club that has 1 titles?	table_csv/203_664.csv	['(8, 3)']	['Swans']
ns-235	2	1	what is the name of the club of the nickname in the previous question?	table_csv/203_664.csv	['(8, 0)']	['Sale United']
nt-11777	0	0	who is on the board of directors for the federal reserve bank of kansas city?	table_csv/204_325.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['Max T. Wake', 'Vacancy', 'David W. Brownback', 'Vacancy', 'Richard K. Ratcliffe', 'John T. Stout, Jr.', 'Rose Washington', 'Barbara Mowry', 'Steve Maestas']
nt-11777	0	1	of those, who are officers on the board of directors?	table_csv/204_325.csv	['(7, 1)', '(8, 1)']	['Barbara Mowry', 'Steve Maestas']
nt-11777	0	2	of those, who is not steve maestas?	table_csv/204_325.csv	['(7, 1)']	['Barbara Mowry']
nt-11777	0	3	what company is she from?	table_csv/204_325.csv	['(7, 2)']	['GoreCreek Advisors']
nt-11777	1	0	who is on the board of directors?	table_csv/204_325.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['Max T. Wake', 'Vacancy', 'David W. Brownback', 'Vacancy', 'Richard K. Ratcliffe', 'John T. Stout, Jr.', 'Rose Washington', 'Barbara Mowry', 'Steve Maestas']
nt-11777	1	1	which two are officers on the board?	table_csv/204_325.csv	['(7, 1)', '(8, 1)']	['Barbara Mowry', 'Steve Maestas']
nt-11777	1	2	aside from maestas who is the other officer?	table_csv/204_325.csv	['(7, 1)']	['Barbara Mowry']
nt-11777	1	3	which company does is the other officer from?	table_csv/204_325.csv	['(7, 2)']	['GoreCreek Advisors']
nt-11777	2	0	who are the board members?	table_csv/204_325.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['Max T. Wake', 'Vacancy', 'David W. Brownback', 'Vacancy', 'Richard K. Ratcliffe', 'John T. Stout, Jr.', 'Rose Washington', 'Barbara Mowry', 'Steve Maestas']
nt-11777	2	1	which of these are officers?	table_csv/204_325.csv	['(7, 1)', '(8, 1)']	['Barbara Mowry', 'Steve Maestas']
nt-11777	2	2	what are their positions?	table_csv/204_325.csv	['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)', '(7, 5)', '(8, 5)']	['', '', '', '', '', '', '', 'Chairman', 'Deputy Chairman']
nt-11777	2	3	what company is the chairman with?	table_csv/204_325.csv	['(7, 2)']	['GoreCreek Advisors']
nt-10081	0	0	what label was used by the netherlands in love comes again?	table_csv/204_966.csv	['(0, 2)']	['Magik Muzik']
nt-10081	0	1	what label was used in germany?	table_csv/204_966.csv	['(3, 2)']	['Kontor Records']
nt-10081	0	2	what label was used in france?	table_csv/204_966.csv	['(16, 2)']	['Independence Records']
nt-10081	1	0	what are the labels for love comes again?	table_csv/204_966.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)']	['Magik Muzik', 'Magik Muzik', 'Magik Muzik', 'Kontor Records', 'Kontor Records', 'Bang On!', 'Bang On!', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Sirup', 'Sirup', 'Sirup', 'Nettwerk America', 'Nettwerk America', 'Independence Records', 'Media Records', 'Playground Music Scandinavia']
nt-10081	1	1	what label has been used by the region of france?	table_csv/204_966.csv	['(16, 2)']	['Independence Records']
nt-10081	2	0	what are all of the regions the title was released in?	table_csv/204_966.csv	['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)', '(9, 0)', '(10, 0)', '(11, 0)', '(12, 0)', '(13, 0)', '(14, 0)', '(15, 0)', '(16, 0)', '(17, 0)', '(18, 0)']	['Netherlands', 'Netherlands', 'Netherlands', 'Germany', 'Germany', 'Australia', 'Australia', 'United Kingdom', 'United Kingdom', 'United Kingdom', 'United Kingdom', 'Switzerland', 'Switzerland', 'Switzerland', 'United States', 'United States', 'France', 'Italy', 'Scandinavia']
nt-10081	2	1	and under which labels were they released?	table_csv/204_966.csv	['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)']	['Magik Muzik', 'Magik Muzik', 'Magik Muzik', 'Kontor Records', 'Kontor Records', 'Bang On!', 'Bang On!', 'Nebula', 'Nebula', 'Nebula', 'Nebula', 'Sirup', 'Sirup', 'Sirup', 'Nettwerk America', 'Nettwerk America', 'Independence Records', 'Media Records', 'Playground Music Scandinavia']
nt-10081	2	2	which label released the song in france?	table_csv/204_966.csv	['(16, 2)']	['Independence Records']
ns-1569	0	0	what are all the dates under the founded column?	table_csv/204_959.csv	['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['1974', '1909', '1905', '1876', '1955', '1946', '1924', '1958', '1952', '1998']
ns-1569	0	1	of these, which is the earliest?	table_csv/204_959.csv	['(3, 1)']	['1876']
ns-1569	0	2	what is the club name associated with this founding date?	table_csv/204_959.csv	['(3, 0)']	['Heidelberg Football Club']
