id	annotator	position	question	table_file	complete_match	answer_column	eq_cond	answer_coordinates	answer_text
nt-13896	2	0	what are the years listed regarding the oulu airport?	table_csv/203_396.csv	True	Year		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)']	['2006', '2007', '2008', '2009', '2010', '2011', '2012', '2013']
nt-12478	1	0	who were all of the athletes in the competition?	table_csv/204_262.csv	True	Athlete		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)']	['Habtamu Fayisa (ETH)', 'Peter Matheka Mutuku (KEN)', 'Zakaria Kiprotich (UGA)', 'Waleed Elayah (YEM)', 'Bilal Tabti (ALG)', 'Yousif Daifalla (SUD)', 'Salem Attiatalla (EGY)', 'Daniel Wong (USA)', 'David Morcillo (ESP)', 'Laurentiu Rosu (ROU)', 'Grant Gwynne (AUS)', 'Ioran Etchechury (BRA)', 'Bacem Salhi (TUN)', 'Ahmed Burhan (KSA)', 'Zak Seddon (GBR)']
nt-42	0	0	what are all the election years for the pan-democracy camp	table_csv/203_558.csv	True	Election		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)']	['1988', '1991', '1994', '1999', '2003', '2007', '2011']
ns-1847	1	0	whoa re the players involved in the of 2009-10 nba season transactions?	table_csv/203_622.csv	True	Name		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)']	['Dikembe Mutombo', 'Sam Cassell', 'Bruce Bowen', 'Mark Madsen', 'Bobby Jackson', 'Tyronn Lue', 'Darrick Martin']
ns-1847	2	0	what are the listed reasons for retirement?	table_csv/203_622.csv	True	Notes		['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)']	['Suffered a season-ending injury', 'Became an assistant coach of the Wizards', '', 'Became an assistant coach of the Utah Flash (D-League)', '', 'Became the director of basketball development of the Celtics', 'Named assistant director of player development of Timberwolves']
ns-2764	0	0	how many times did they lose?	table_csv/203_322.csv	True	Lost		['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)', '(7, 4)', '(8, 4)', '(9, 4)', '(10, 4)', '(11, 4)', '(12, 4)', '(13, 4)']	['7', '7', '7', '8', '11', '12', '13', '12', '15', '15', '17', '17', '17', '23']
ns-2764	1	0	what were the numbers of losses that each club had?	table_csv/203_322.csv	True	Lost		['(0, 4)', '(1, 4)', '(2, 4)', '(3, 4)', '(4, 4)', '(5, 4)', '(6, 4)', '(7, 4)', '(8, 4)', '(9, 4)', '(10, 4)', '(11, 4)', '(12, 4)', '(13, 4)']	['7', '7', '7', '8', '11', '12', '13', '12', '15', '15', '17', '17', '17', '23']
ns-2762	0	0	what are all of the operations?	table_csv/204_313.csv	True	Operation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['Operation Maritime Monitor', 'Operation Sky Monitor (Resolution 781)', 'Operation Maritime Guard (Resolution 787)', 'Operation Deny Flight (Resolutions 816 and 836)', 'Operation Sharp Guard (Numerous resolutions)', 'Operation Deliberate Force', 'Operation Joint Endeavour', 'Operation Joint Guard', 'Operation Joint Forge']
ns-2762	1	0	what are all of the operation titles?	table_csv/204_313.csv	True	Operation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['Operation Maritime Monitor', 'Operation Sky Monitor (Resolution 781)', 'Operation Maritime Guard (Resolution 787)', 'Operation Deny Flight (Resolutions 816 and 836)', 'Operation Sharp Guard (Numerous resolutions)', 'Operation Deliberate Force', 'Operation Joint Endeavour', 'Operation Joint Guard', 'Operation Joint Forge']
ns-2762	2	0	what are all of the operations?	table_csv/204_313.csv	True	Operation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)']	['Operation Maritime Monitor', 'Operation Sky Monitor (Resolution 781)', 'Operation Maritime Guard (Resolution 787)', 'Operation Deny Flight (Resolutions 816 and 836)', 'Operation Sharp Guard (Numerous resolutions)', 'Operation Deliberate Force', 'Operation Joint Endeavour', 'Operation Joint Guard', 'Operation Joint Forge']
ns-2761	0	0	what are all of the team names?	table_csv/203_171.csv	True	Team (Equipo)		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['Tauro F.C.', 'San Francisco F.C.', 'Chepo F.C.', 'Sporting San Miguelito', 'Arabe Unido', 'Plaza Amador', 'Chorrillo F.C.', 'Atletico Chiriqui', 'Atletico Veraguense', 'Alianza']
ns-2761	1	0	which teams were part of the anaprof apertura 2008?	table_csv/203_171.csv	True	Team (Equipo)		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)']	['Tauro F.C.', 'San Francisco F.C.', 'Chepo F.C.', 'Sporting San Miguelito', 'Arabe Unido', 'Plaza Amador', 'Chorrillo F.C.', 'Atletico Chiriqui', 'Atletico Veraguense', 'Alianza']
nt-1101	1	0	what was the university level?	table_csv/203_185.csv	True	University Level		['(0, 8)', '(1, 8)', '(2, 8)', '(3, 8)', '(4, 8)', '(5, 8)', '(6, 8)', '(7, 8)', '(8, 8)', '(9, 8)', '(10, 8)', '(11, 8)', '(12, 8)', '(13, 8)', '(14, 8)', '(15, 8)']	"[""It's a Stretch"", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
nt-13413	0	0	what are all of the nations?	table_csv/203_612.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)']	['New Caledonia', 'Tahiti', 'Papua New Guinea', 'Fiji', 'Samoa', 'Nauru', 'Tonga', 'Micronesia', 'Cook Islands', 'Wallis and Futuna', 'Vanuatu', 'Kiribati', 'Northern Mariana Islands', 'Guam', 'Solomon Islands', 'Niue', 'Tuvalu', 'Palau', 'American Samoa', 'Marshall Islands', 'Norfolk Island', 'Tokelau', 'Total']
nt-13413	1	0	what are all the nations?	table_csv/203_612.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)']	['New Caledonia', 'Tahiti', 'Papua New Guinea', 'Fiji', 'Samoa', 'Nauru', 'Tonga', 'Micronesia', 'Cook Islands', 'Wallis and Futuna', 'Vanuatu', 'Kiribati', 'Northern Mariana Islands', 'Guam', 'Solomon Islands', 'Niue', 'Tuvalu', 'Palau', 'American Samoa', 'Marshall Islands', 'Norfolk Island', 'Tokelau', 'Total']
nt-13413	2	0	what are all the nations?	table_csv/203_612.csv	True	Nation		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)']	['New Caledonia', 'Tahiti', 'Papua New Guinea', 'Fiji', 'Samoa', 'Nauru', 'Tonga', 'Micronesia', 'Cook Islands', 'Wallis and Futuna', 'Vanuatu', 'Kiribati', 'Northern Mariana Islands', 'Guam', 'Solomon Islands', 'Niue', 'Tuvalu', 'Palau', 'American Samoa', 'Marshall Islands', 'Norfolk Island', 'Tokelau', 'Total']
nt-5743	0	0	who swam the men's 100 metre butterfly?	table_csv/204_3.csv	True	Name		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)']	['Mark Henderson', 'Eduardo Piccinini', 'Brian Alderman', 'Francisco Sanchez', 'Edward Parenti', 'Diego Cuenca', 'Jose Meolans', 'Ruben Calderon']
nt-6225	0	0	who are all the drivers?	table_csv/203_452.csv	True	Driver		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)']	['Robert Doornbos', 'Neel Jani', 'Oriol Servia', 'Will Power', 'Sebastien Bourdais', 'Graham Rahal', 'Bruno Junqueira', 'Tristan Gommendy', 'Jan Heylen', 'Simon Pagenaud', 'Paul Tracy', 'Mario Dominguez', 'Justin Wilson', 'Alex Figge', 'Alex Tagliani', 'Katherine Legge', 'Dan Clarke']
nt-6225	1	0	what are the listed times/retires?	table_csv/203_452.csv	True	Time/Retired		['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)', '(7, 5)', '(8, 5)', '(9, 5)', '(10, 5)', '(11, 5)', '(12, 5)', '(13, 5)', '(14, 5)', '(15, 5)', '(16, 5)']	['1:45:07.617', '+6.1 secs', '+6.9 secs', '+7.5 secs', '+8.0 secs', '+9.6 secs', '+14.0 secs', '+19.2 secs', '+28.5 secs', '+48.4 secs*', '+ 2 Laps', '+ 3 Laps', '+ 20 Laps', 'Contact', 'Mechanical', 'Contact', 'Contact']
nt-6225	2	0	what are the names of all the drivers?	table_csv/203_452.csv	True	Driver		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)']	['Robert Doornbos', 'Neel Jani', 'Oriol Servia', 'Will Power', 'Sebastien Bourdais', 'Graham Rahal', 'Bruno Junqueira', 'Tristan Gommendy', 'Jan Heylen', 'Simon Pagenaud', 'Paul Tracy', 'Mario Dominguez', 'Justin Wilson', 'Alex Figge', 'Alex Tagliani', 'Katherine Legge', 'Dan Clarke']
nt-7892	0	0	what are all the venues for the 1994-95 belarusian premier league?	table_csv/203_208.csv	True	Venue		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)']	['Dinamo, Minsk', 'Dinamo, Minsk', 'Central, Vitebsk', 'Spartak, Mogilev', 'Spartak, Bobruisk', 'Torpedo, Minsk', 'Spartak, Bobruisk', 'Dinamo, Brest', 'City Stadium, Molodechno', 'Central, Vitebsk', 'Neman', 'Central, Rechytsa', 'Stroitel', 'Torpedo, Mogilev', 'Central, Gomel', 'City Stadium, Lida']
nt-7892	2	0	what are the venue capacities?	table_csv/203_208.csv	True	Capacity		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)', '(7, 3)', '(8, 3)', '(9, 3)', '(10, 3)', '(11, 3)', '(12, 3)', '(13, 3)', '(14, 3)', '(15, 3)']	['41,040', '41,040', '8,300', '11,200', '3,550', '5,200', '3,550', '10,080', '5,500', '8,300', '6,300', '3,550', '5,000', '3,500', '11,800', '4,000']
nt-6879	2	0	who are all the athletes?	table_csv/203_308.csv	True	Athlete		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)']	['Philipp Schoch', 'Shaun White', 'Seth Wescott', 'Karine Ruby', 'Hannah Teter', 'Ross Powers', 'Kelly Clark', 'Danny Kass']
nt-11819	0	0	what are all of the poetry prizes?	table_csv/204_685.csv	True	Poetry Prize		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)']	['Agustin Hermida Castro', 'Modesto Fraga Moure', 'Antonio Esteban Gonzalez Alonso', 'Roberto X. Traba Velay', 'Baldomero Iglesias Dobarrio', 'Manuel Terrin Benavides', 'Simon Iglesias Posse', 'Salvador Moreno Perez ; Alexandre Nerium (shared prize)', 'Maria Goretti Farina Caamano', 'Maria Teresa Nunez Gonzalez', 'Restituto Nunez Cobos', 'Carmen Carames Gorgal', 'Feliciano Ramos Navarro', 'Alba Cid Fernandez', 'Emma Pedreira', 'Beatriz Lorenzo', 'Jose Antonio Repeto Gonzalez', 'Ramon Sandoval Perez']
nt-11819	2	0	what are all the poetry prizes?	table_csv/204_685.csv	True	Poetry Prize		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)']	['Agustin Hermida Castro', 'Modesto Fraga Moure', 'Antonio Esteban Gonzalez Alonso', 'Roberto X. Traba Velay', 'Baldomero Iglesias Dobarrio', 'Manuel Terrin Benavides', 'Simon Iglesias Posse', 'Salvador Moreno Perez ; Alexandre Nerium (shared prize)', 'Maria Goretti Farina Caamano', 'Maria Teresa Nunez Gonzalez', 'Restituto Nunez Cobos', 'Carmen Carames Gorgal', 'Feliciano Ramos Navarro', 'Alba Cid Fernandez', 'Emma Pedreira', 'Beatriz Lorenzo', 'Jose Antonio Repeto Gonzalez', 'Ramon Sandoval Perez']
ns-3193	1	0	what are the competitions listed?	table_csv/204_985.csv	True	Competition		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)']	['UEFA Intertoto Cup', '', '', '', '', 'UEFA Cup', 'UEFA Cup', 'UEFA Cup']
ns-3191	0	0	what are all of the colors?	table_csv/203_786.csv	True	Color		['(0, 3)', '(1, 3)', '(2, 3)', '(3, 3)', '(4, 3)', '(5, 3)', '(6, 3)', '(7, 3)', '(8, 3)', '(9, 3)', '(10, 3)', '(11, 3)', '(12, 3)', '(13, 3)', '(14, 3)', '(15, 3)', '(16, 3)', '(17, 3)', '(18, 3)', '(19, 3)', '(20, 3)', '(21, 3)', '(22, 3)', '(23, 3)', '(24, 3)']	['Blue/White', 'Orange/White', 'Green/White', 'Brown/White', 'Slate/White', 'Blue/Red', 'Orange/Red', 'Green/Red', 'Brown/Red', 'Slate/Red', 'Blue/Black', 'Orange/Black', 'Green/Black', 'Brown/Black', 'Slate/Black', 'Blue/Yellow', 'Orange/Yellow', 'Green/Yellow', 'Brown/Yellow', 'Slate/Yellow', 'Blue/Violet', 'Orange/Violet', 'Green/Violet', 'Brown/Violet', 'Slate/Violet']
ns-3196	0	0	who are all of the athletes?	table_csv/203_233.csv	True	Name		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)']	['Seppo Simola', 'Matti Yrjola', 'Bo Grahn', 'Reijo Stahlberg', 'Markku Tuokko', 'Aulis Akonniemi', 'Janne Ronkainen', 'Jari Kuoppa', 'Kari Toyryla', 'Markus Koistinen', 'Mika Halvari', 'Arsi Harju', 'Timo Aaltonen', 'Jani Illikainen', 'Ville Tiisanoja', 'Jarkko Haukijarvi', 'Tepa Reinikainen', 'Conny Karlsson', 'Robert Haggblom', 'Mika Vasara']
ns-3196	1	0	what are the names of all of the club members?	table_csv/203_233.csv	True	Name		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)']	['Seppo Simola', 'Matti Yrjola', 'Bo Grahn', 'Reijo Stahlberg', 'Markku Tuokko', 'Aulis Akonniemi', 'Janne Ronkainen', 'Jari Kuoppa', 'Kari Toyryla', 'Markus Koistinen', 'Mika Halvari', 'Arsi Harju', 'Timo Aaltonen', 'Jani Illikainen', 'Ville Tiisanoja', 'Jarkko Haukijarvi', 'Tepa Reinikainen', 'Conny Karlsson', 'Robert Haggblom', 'Mika Vasara']
ns-3196	2	0	what were the distances made by each player in the 20 metre club event?	table_csv/203_233.csv	True	Distance		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)', '(19, 2)']	['20.15', '20.04', '20.09', '20.38', '20.03', '20.12', '20.02', '20.17', '20.05', '20.31', '20.08', '20.16', '20.12', '20.43', '20.06', '20.20', '20.01', '20.45', '20.13', '20.04']
nt-11812	1	0	who are the opponents of the new york jets in the 1995 season?	table_csv/204_443.csv	True	Opponent		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)']	['at Miami Dolphins', 'Indianapolis Colts', 'Jacksonville Jaguars', 'at Atlanta Falcons', 'Oakland Raiders', 'at Buffalo Bills', 'at Carolina Panthers', 'Miami Dolphins', 'at Indianapolis Colts', 'New England Patriots', 'Bye', 'Buffalo Bills', 'at Seattle Seahawks', 'St. Louis Rams', 'at New England Patriots', 'at Houston Oilers', 'New Orleans Saints']
nt-11812	2	0	who are all of the  opponents during the 1995 new york jets season?	table_csv/204_443.csv	True	Opponent		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)']	['at Miami Dolphins', 'Indianapolis Colts', 'Jacksonville Jaguars', 'at Atlanta Falcons', 'Oakland Raiders', 'at Buffalo Bills', 'at Carolina Panthers', 'Miami Dolphins', 'at Indianapolis Colts', 'New England Patriots', 'Bye', 'Buffalo Bills', 'at Seattle Seahawks', 'St. Louis Rams', 'at New England Patriots', 'at Houston Oilers', 'New Orleans Saints']
nt-9211	1	0	what are the names of the riders?	table_csv/203_166.csv	True	Rider		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)']	['Valentino Rossi', 'Dani Pedrosa', 'Andrea Dovizioso', 'Nicky Hayden', 'Shinya Nakano', 'Casey Stoner', 'Loris Capirossi', 'Colin Edwards', 'Chris Vermeulen', 'Randy de Puniet', 'John Hopkins', 'Anthony West', 'Sylvain Guintoli', 'Alex de Angelis', 'Toni Elias', 'Marco Melandri', 'Nobuatsu Aoki', 'Jorge Lorenzo', 'James Toseland']
nt-9211	2	0	which riders participated in the 2008 malaysian motorcycle grand prix?	table_csv/203_166.csv	True	Rider		['(0, 2)', '(1, 2)', '(2, 2)', '(3, 2)', '(4, 2)', '(5, 2)', '(6, 2)', '(7, 2)', '(8, 2)', '(9, 2)', '(10, 2)', '(11, 2)', '(12, 2)', '(13, 2)', '(14, 2)', '(15, 2)', '(16, 2)', '(17, 2)', '(18, 2)']	['Valentino Rossi', 'Dani Pedrosa', 'Andrea Dovizioso', 'Nicky Hayden', 'Shinya Nakano', 'Casey Stoner', 'Loris Capirossi', 'Colin Edwards', 'Chris Vermeulen', 'Randy de Puniet', 'John Hopkins', 'Anthony West', 'Sylvain Guintoli', 'Alex de Angelis', 'Toni Elias', 'Marco Melandri', 'Nobuatsu Aoki', 'Jorge Lorenzo', 'James Toseland']
nt-6476	2	0	which shows has natalia oreiro been a part of?	table_csv/204_871.csv	True	Title		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)']	['Inconquistable corazon', 'Dulce Ana', '90-60-90 modelos', 'Ricos y famosos', 'Muneca brava', 'Kachorra', 'El Deseo', 'Botines', 'Sos mi vida', 'Patito feo', 'Amanda O', 'Recurso Natural', 'Se dice de mi', 'Cuando me sonreis', 'Lynch', 'Solamente Vos']
nt-13675	1	0	who were all of the drivers?	table_csv/203_399.csv	True	Driver		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)']	['Sebastien Loeb', 'Dani Sordo', 'Mikko Hirvonen', 'Petter Solberg', 'Urmo Aava', 'PG Andersson', 'Toni Gardemeister', 'Federico Villagra', 'Martin Prokop', 'Patrik Sandell', 'Martin Rauam']
nt-13675	2	0	who are all the drivers?	table_csv/203_399.csv	True	Driver		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)']	['Sebastien Loeb', 'Dani Sordo', 'Mikko Hirvonen', 'Petter Solberg', 'Urmo Aava', 'PG Andersson', 'Toni Gardemeister', 'Federico Villagra', 'Martin Prokop', 'Patrik Sandell', 'Martin Rauam']
nt-13074	1	0	which athletes competed in the men's 500 speed skating event at the 1976 winter olympics?	table_csv/204_912.csv	True	Athlete		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)', '(23, 1)', '(24, 1)', '(25, 1)', '(26, 1)', '(27, 1)', '(28, 1)']	['Yevgeny Kulikov', 'Valery Muratov', 'Dan Immerfall', 'Mats Wallberg', 'Peter Mueller', 'Jan Bazen', 'Arnulf Sunde', 'Andrey Malikov', 'Oloph Granath', 'Jim Chapin', 'Tom Overend', 'Masaki Suzuki', 'Johan Granath', 'Gaetan Boucher', 'Pertti Niittyla', 'Norio Hirate', 'Archie Marshall', 'Mikio Oyama', 'Hans van Helden', 'Emmanuel Michon', 'Kay Arne Stenshjemmet', 'Lee Yeong-Ha', 'Bruno Toniolli', 'Harald Oehme', 'Colin Coates', 'Berend Schabus', 'Heinz Steinberger', 'Jan Egil Storholt', 'Horst Freese']
nt-13074	2	0	who were all of the racers?	table_csv/204_912.csv	True	Athlete		['(0, 1)', '(1, 1)', '(2, 1)', '(3, 1)', '(4, 1)', '(5, 1)', '(6, 1)', '(7, 1)', '(8, 1)', '(9, 1)', '(10, 1)', '(11, 1)', '(12, 1)', '(13, 1)', '(14, 1)', '(15, 1)', '(16, 1)', '(17, 1)', '(18, 1)', '(19, 1)', '(20, 1)', '(21, 1)', '(22, 1)', '(23, 1)', '(24, 1)', '(25, 1)', '(26, 1)', '(27, 1)', '(28, 1)']	['Yevgeny Kulikov', 'Valery Muratov', 'Dan Immerfall', 'Mats Wallberg', 'Peter Mueller', 'Jan Bazen', 'Arnulf Sunde', 'Andrey Malikov', 'Oloph Granath', 'Jim Chapin', 'Tom Overend', 'Masaki Suzuki', 'Johan Granath', 'Gaetan Boucher', 'Pertti Niittyla', 'Norio Hirate', 'Archie Marshall', 'Mikio Oyama', 'Hans van Helden', 'Emmanuel Michon', 'Kay Arne Stenshjemmet', 'Lee Yeong-Ha', 'Bruno Toniolli', 'Harald Oehme', 'Colin Coates', 'Berend Schabus', 'Heinz Steinberger', 'Jan Egil Storholt', 'Horst Freese']
nt-12298	0	0	what are all the versions?	table_csv/204_804.csv	True	Version		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)']	"['Album/Single version', 'Radio edit', 'Instrumental', ""The martyr's remix"", 'Mother f... dub mix', 'Mother f... vocal club mix', 'Music video', 'Live version (recorded in 2006)']"
nt-12298	2	0	what are all of the versions?	table_csv/204_804.csv	True	Version		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)']	"['Album/Single version', 'Radio edit', 'Instrumental', ""The martyr's remix"", 'Mother f... dub mix', 'Mother f... vocal club mix', 'Music video', 'Live version (recorded in 2006)']"
nt-12293	0	0	what are all of the supreme court names?	table_csv/203_671.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)']	['Anabelle Rodriguez', 'Edgardo Rivera Garcia', 'Erick Kolthoff Caraballo', 'Federico Hernandez Denton', 'Liana Fiol Matta', 'Luis Estrella Martinez', 'Mildred Pabon Charneco', 'Rafael Martinez Torres', 'Roberto Feliberti Cintron']
nt-12293	2	0	what were the years of appointments to the  supreme court of puerto rico?	table_csv/203_671.csv	True	Year appointed		['(0, 5)', '(1, 5)', '(2, 5)', '(3, 5)', '(4, 5)', '(5, 5)', '(6, 5)', '(7, 5)', '(8, 5)']	['2004', '2010', '2009', '2004', '2004', '2011', '2009', '2009', '2011']
ns-2374	0	0	who are all of the regents?	table_csv/204_68.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)']	['Bill W. Burgess Jr.', 'Ronald H. White, M.D.', 'William Stuart Price', 'Joseph L. Parker Jr.', 'Julie Carson', 'Marlin Ike Glass', 'James D. Jimmy Harrel', 'Mike Turpen', 'John Massey']
ns-2374	1	0	who are the members of the oklahoma state regents board for higher education?	table_csv/204_68.csv	True	Name		['(0, 0)', '(1, 0)', '(2, 0)', '(3, 0)', '(4, 0)', '(5, 0)', '(6, 0)', '(7, 0)', '(8, 0)']	['Bill W. Burgess Jr.', 'Ronald H. White, M.D.', 'William Stuart Price', 'Joseph L. Parker Jr.', 'Julie Carson', 'Marlin Ike Glass', 'James D. Jimmy Harrel', 'Mike Turpen', 'John Massey']
